idx,raw_log_prediction,raw_log_confidence,raw_knn_prediction,raw_knn_confidence,raw_lightgbc_prediction,raw_lightgbc_confidence,+pts_log_prediction,+pts_log_confidence,+pts_lightgbc_prediction,+pts_lightgbc_confidence,+pts_linsvc_prediction,+pts_linsvc_confidence,raw_keras_prediction,raw_keras_confidence,accuracy_voter_prediction,accuracy_voter_confidence,loss_voter_prediction,loss_voter_confidence,combined_voter_prediction,combined_voter_confidence
2017-11-25N_Kentucky,0,0.5091474386783239,0,0.5340909090909091,1,0.5053208942414812,0,0.5002336036644781,1,0.5202263140715702,1,0.5,0,0.5195361971855164,0,0.5095047249263978,0,0.5063535735281885,0,0.5079291492297556
2017-11-25Navy,0,0.5092699335192123,0,0.5454545454545454,0,0.5180435861281756,0,0.5178157107611298,0,0.519361436856283,1,0.5,0,0.514380544424057,0,0.519505341811793,0,0.5185315643002265,0,0.5190184530561566
2017-11-25Neb_Omaha,0,0.5157065267694079,1,0.5340909090909091,0,0.5345109665157923,0,0.5265215925642006,0,0.5565435287245593,1,0.5,0,0.5171205401420593,0,0.51247231286683,0,0.5149723761620721,0,0.5137223445081232
2017-11-25New_Mexico,0,0.5091978372322674,0,0.5454545454545454,0,0.5037294156082953,0,0.5202372467094503,0,0.5072653425489895,1,0.5,1,0.5022917985916138,0,0.5136682866015743,0,0.5130378055601129,0,0.5133530460831411
2017-11-25Niagara,0,0.5249805958513362,1,0.5113636363636364,0,0.5249852592549209,0,0.5178812649906197,0,0.5038074781670612,1,0.5,0,0.5253038704395294,0,0.513480594267213,0,0.5118215207308593,0,0.5126510574970122
2017-11-25Northeastrn,0,0.5232753687619529,0,0.5227272727272727,0,0.5091770733722427,1,0.5005555631904182,0,0.5118093149628127,0,0.5098475404632499,0,0.537203848361969,0,0.5186443057797216,0,0.5163152576454231,0,0.5174797817124553
2017-11-25Old_Dominion,0,0.5049962916957893,1,0.5681818181818182,1,0.5013832442855868,0,0.5327421488127373,0,0.505826511916428,0,0.5079190107787003,1,0.5200747847557068,1,0.5107558343592018,1,0.5069441670901272,1,0.5088500007266463
2017-11-25Pacific,1,0.5047180518874548,1,0.5681818181818182,1,0.5097137196347923,0,0.5130694663933706,0,0.5273835342717932,0,0.5052270097943988,1,0.5158027410507202,1,0.5140644158179152,1,0.5094169574573645,1,0.5117406866411167
2017-11-25Providence,0,0.516109232247853,0,0.5340909090909091,0,0.5019421075559661,0,0.503753641467751,0,0.5105765385245193,0,0.5081842473174734,0,0.5176962912082672,0,0.5150985421471818,0,0.5137401863090398,0,0.5144193642295193
2017-11-25Richmond,0,0.5150898810464704,1,0.5681818181818182,1,0.5011166787390664,0,0.5263905771349091,0,0.5318599679264284,0,0.5066939129979563,1,0.5017784237861633,1,0.5042975583411208,1,0.5006765244649456,1,0.5024870414068013
2017-11-25SIU_Edward,0,0.5111505293657259,1,0.5454545454545454,0,0.5131300279590782,1,0.5210037393435905,1,0.5719846928643968,1,0.5,1,0.5038244724273682,1,0.5135427735334165,1,0.5169857504994947,1,0.5152642620150368
2017-11-25S_Illinois,0,0.5060580072873888,1,0.5340909090909091,1,0.5049235884767949,0,0.512620529846677,0,0.5175739371823271,1,0.5,0,0.5127175748348236,1,0.5008078356238972,0,0.5003554986532799,1,0.5002261684379786
2017-11-25S_Mississippi,0,0.5146902731541092,1,0.5454545454545454,1,0.5004550893571122,1,0.5118531729526012,0,0.5028286865404055,1,0.5,1,0.5027064085006714,1,0.507700794073419,1,0.5072271374673073,1,0.5074639657718847
2017-11-25S_Utah,0,0.51011946536929,0,0.5227272727272727,1,0.5107521232984701,1,0.5385381841801781,1,0.5343223437021795,1,0.5,0,0.5112351775169373,1,0.5007500340699005,1,0.5047830906960137,1,0.5027665623796228
2017-11-25Sam_Hous_St,0,0.5110418475027751,0,0.5909090909090909,1,0.5017553587807249,0,0.5148058224311274,0,0.5403094798161447,0,0.508920006651299,0,0.5229299366474152,0,0.5291564210499385,0,0.5282170541429408,0,0.528686737598909
2017-11-25Santa_Clara,0,0.5071389579071917,1,0.5113636363636364,1,0.5051216907624647,0,0.5608486941791314,0,0.5429112203078641,0,0.5126244637169872,0,0.5235728621482849,0,0.5147508986981585,0,0.517782831612942,0,0.5162668651529022
2017-11-25Siena,0,0.5155318326921405,1,0.625,1,0.524476697030874,0,0.5027922476261549,1,0.5087684597559581,0,0.5090963227758629,0,0.5061431527137756,1,0.5229989272809202,1,0.5206640928371711,1,0.5218315100627092
2017-11-25South_Dakota,0,0.5076457256436694,1,0.5681818181818182,1,0.515206603968468,1,0.5238053288819359,0,0.5227650402404275,1,0.5,0,0.5133224427700043,1,0.5125769151802522,1,0.5111186861427511,1,0.5118478006655726
2017-11-25St_Bonavent,0,0.5061074379425117,0,0.5681818181818182,0,0.5200464022022372,1,0.5149162687486616,0,0.5061715385076441,1,0.5,0,0.5043073296546936,0,0.5165771757243217,0,0.5142773470728981,0,0.5154272614007982
2017-11-25St_Fran_(NY),0,0.5294007851177682,1,0.5,0,0.5070947838391751,0,0.5185180844142856,0,0.5193168024657467,0,0.5081653047897461,0,0.5283800959587097,0,0.5163727741740592,0,0.5154656237278312,0,0.515919198950084
2017-11-25TN_Tech,0,0.522726671686027,1,0.5,0,0.5301633202716887,0,0.531655345863121,1,0.5181082395713068,0,0.5081347198870406,1,0.5217349529266357,0,0.5080517075678626,0,0.5080075398904923,0,0.5080296237312045
2017-11-25TX-Arlington,0,0.5273057316027925,1,0.5681818181818182,0,0.517688921931596,1,0.5037246480181158,0,0.5027956911910596,1,0.5,0,0.5344972014427185,0,0.5008955918692021,1,0.5003792009505853,0,0.5002581954045155
2017-11-25TX_Christian,0,0.5138099057401628,0,0.5568181818181818,0,0.5054323567897783,0,0.5042531560042134,1,0.5075844560132239,0,0.5060435657047269,0,0.5191208422183989,0,0.5182484372763441,0,0.5153160531615746,0,0.5167822452219445
2017-11-25Texas_State,1,0.5037180897077019,1,0.5795454545454546,1,0.5049973646124141,0,0.510214274257291,1,0.5208767594764634,1,0.5,1,0.5192196965217589,1,0.5205261532010602,1,0.5183199374424622,1,0.5194230453236698
2017-11-25UNLV,0,0.5078981650529492,0,0.5340909090909091,0,0.5120257328856384,1,0.5734388613246408,1,0.5331301151860854,1,0.5,0,0.5029551386833191,1,0.5014055215152022,1,0.5060924203190473,1,0.5037489709141179
2017-11-25U_Mass,0,0.5102625045101195,0,0.6022727272727273,0,0.5044630189380751,1,0.5038692619286785,0,0.5064315916252291,1,0.5,0,0.5223524868488312,0,0.5262792772335967,0,0.5224822070664956,0,0.5243807421540106
2017-11-25U_Penn,0,0.5085596656934814,1,0.5454545454545454,1,0.510169817159411,1,0.53066016554515,1,0.5061104179631919,1,0.5,1,0.5110027194023132,1,0.5148812466705079,1,0.5145235173462818,1,0.5147023820088755
2017-11-25VA_Tech,0,0.5280417128251674,1,0.6363636363636364,1,0.5052858761495982,1,0.5199366010061167,1,0.5072446446284189,1,0.5,0,0.5261878073215485,1,0.5197316554342609,1,0.5196639826828434,1,0.5196978190646513
2017-11-25Valparaiso,0,0.5217091264879705,1,0.5227272727272727,0,0.513239052783081,1,0.508888428166952,0,0.5274684894525532,0,0.509284559001587,0,0.537752240896225,0,0.51049861257866,0,0.5098787427414825,0,0.5101886776565616
2017-11-25W_Carolina,1,0.5007458703189691,0,0.5227272727272727,0,0.5001239839685521,1,0.5320020178629741,0,0.5199886486079229,1,0.5,1,0.5026786923408508,0,0.501289356128512,0,0.5012302863945155,0,0.5012598212617411
2017-11-25W_Illinois,0,0.5157253732953447,0,0.5909090909090909,0,0.5085335162806222,1,0.5219683784305736,0,0.5035967256112417,1,0.5,0,0.5223675966262817,0,0.5232777905834274,0,0.5189472442232806,0,0.5211125174069609
2017-11-25Wm_&_Mary,0,0.5027075029027145,1,0.5681818181818182,1,0.5333020783350501,0,0.5599069827108796,1,0.5028091896533503,0,0.5104562742457559,1,0.5229819416999817,1,0.5135348734671978,1,0.5089556111319541,1,0.5112452422993722
2017-11-25Wright_State,0,0.5212352557874498,1,0.5113636363636364,1,0.5075344178610955,1,0.5221785835785563,0,0.528844769198398,0,0.5055215213712531,0,0.5104983150959015,0,0.5026320794583994,0,0.5028074196195019,0,0.5027197495381299
2017-11-25Youngs_St,0,0.5204045330400393,0,0.5227272727272727,1,0.5147548828712123,1,0.5133886594668763,0,0.5326819197590567,1,0.5,0,0.5097990930080414,0,0.5087236263996289,0,0.5082962851984304,0,0.5085099557997999
2017-11-26Air_Force,0,0.5208304660927987,0,0.5340909090909091,1,0.5019921808122807,0,0.5198005791675062,0,0.523644555726059,1,0.5,0,0.5182792544364929,0,0.5178653762120095,0,0.516888860258451,0,0.5173771182359798
2017-11-26Arkansas,0,0.5037253101081874,0,0.5454545454545454,0,0.5114665349192437,0,0.5271307281794387,1,0.5059192385442918,0,0.5060623014306074,0,0.529202789068222,0,0.5198836725266446,0,0.5177270622442821,0,0.5188053673864881
2017-11-26Austin_Peay,0,0.5090448373852264,1,0.6136363636363636,1,0.502242333858577,1,0.5138551314277876,0,0.5001766208461331,1,0.5,0,0.5093092918395996,1,0.5203240047249877,1,0.5186754921692524,1,0.5194997484527119
2017-11-26Butler,0,0.5272844892635837,0,0.5568181818181818,0,0.5255627018701403,0,0.5355067224696869,1,0.5178276526896047,0,0.5072955850007076,0,0.5370255708694458,0,0.5303025054819365,0,0.5259713334080213,0,0.5281369194473107
2017-11-26CS_Fullerton,1,0.5087965468595964,0,0.5454545454545454,1,0.5165210283199471,1,0.5360762540734877,0,0.5260602251156479,1,0.5,1,0.5119531154632568,1,0.5001136964544736,0,0.500428953820247,0,0.5001576287348403
2017-11-26Canisius,0,0.5278068970586816,1,0.5227272727272727,0,0.5248856584179652,0,0.5333305146999493,0,0.5635369664396204,0,0.5111828852738389,0,0.5161725580692291,0,0.5176785095891496,0,0.520567423103281,0,0.5191229663417987
2017-11-26Central_FL,1,0.503730444826046,1,0.5568181818181818,0,0.5060042658205989,1,0.5311854228525406,0,0.5013720302273077,1,0.5,1,0.5166056752204895,1,0.5175085406965834,1,0.5158184525890771,1,0.5166634966453961
2017-11-26Colorado,0,0.5155869869363234,0,0.5113636363636364,0,0.507407937426212,0,0.5024632391007803,1,0.5301346981143181,0,0.5052244164832251,0,0.5172573328018188,0,0.5078051854567317,0,0.5047390802493525,0,0.5062721328549243
2017-11-26Connecticut,1,0.5041575066594141,0,0.5568181818181818,1,0.5032454202100596,0,0.5068251303960968,1,0.5140257024298351,0,0.5068992082014547,0,0.5205614268779755,0,0.5136817511136564,0,0.5113207204991332,0,0.5125012358092084
2017-11-26DePaul,1,0.5051235915578022,1,0.5340909090909091,1,0.5115003860908844,1,0.5290342637345908,1,0.5203335437350838,1,0.5,1,0.5364391207695007,1,0.5210925450760432,1,0.5198744022894266,1,0.520483473681282
2017-11-26Denver,0,0.5087060829266393,1,0.5,1,0.5164057434948381,0,0.5499334268307816,1,0.5155833501578843,0,0.5078705206404565,1,0.5028972029685974,0,0.5043714766324736,0,0.5049353235987489,0,0.5046534001181844
2017-11-26Duke,0,0.524178732322125,0,0.5681818181818182,0,0.5078112954847417,0,0.5176270095980721,1,0.5005386867116246,1,0.5,0,0.5306144058704376,0,0.5265777950114069,0,0.5226762945602327,0,0.5246270447885435
2017-11-26E_Michigan,0,0.5011758023341826,1,0.5568181818181818,1,0.5233940620519483,0,0.5178101807847816,0,0.5203190012213843,0,0.5084101896254366,1,0.5049605965614319,1,0.5105042851066603,1,0.5068963979347443,1,0.5087003415226621
2017-11-26Fairfield,0,0.5197343137085523,1,0.5568181818181818,0,0.5154305634027756,1,0.533533887434169,0,0.5256949372707801,1,0.5054945141362128,0,0.5143218338489532,1,0.504808513743162,1,0.5048002782900424,1,0.5048043960215035
2017-11-26Fla_Gulf_Cst,0,0.502226778799709,1,0.5113636363636364,0,0.5280540188414629,0,0.5307653548351472,0,0.5583607799736559,0,0.5066732941619992,0,0.5037458837032318,0,0.5120548620349741,0,0.5158189082737664,0,0.5139368851497391
2017-11-26Florida,0,0.5184406402686631,1,0.5,0,0.5006434806818104,0,0.5031577177513653,1,0.5081458004119935,1,0.5,0,0.5273233354091644,0,0.5083879405200379,0,0.505914708266118,0,0.5071513243930089
2017-11-26Fresno_St,0,0.5142999566591482,0,0.5113636363636364,0,0.5101697121425748,1,0.5105333908548346,1,0.511805323468618,0,0.5052901334506033,0,0.5332567691802979,0,0.5107152255239372,0,0.5075851831232294,0,0.50915020432355
2017-11-26Gard-Webb,0,0.509089126974503,0,0.5454545454545454,0,0.5080879349816769,0,0.5067790804852648,1,0.5125767519376808,1,0.5,1,0.5043282508850098,0,0.5106930272437324,0,0.5088266104977588,0,0.5097598188739136
2017-11-26Georgia,0,0.5048249309254899,1,0.6136363636363636,1,0.5139786908528413,0,0.5545997466249308,1,0.515326521231314,0,0.5123442779078602,0,0.5223072171211243,1,0.5121226515539421,1,0.5094935786213448,1,0.5108081150921169
2017-11-26Georgia_St,0,0.5094782318135704,0,0.5681818181818182,1,0.5009466413876532,1,0.5206428090750063,1,0.5159762795523406,1,0.5,0,0.5036760568618774,0,0.5115464296698584,0,0.508038963481774,0,0.5097926965803616
2017-11-26Gonzaga,1,0.5066074669855731,0,0.5227272727272727,1,0.5004025653076176,0,0.5004696536154802,1,0.5263063376959897,0,0.5063235535718974,0,0.5002629458904266,0,0.5016012593755498,0,0.5003267368265176,0,0.5009639981034781
2017-11-26Harvard,1,0.5057055312691899,1,0.5454545454545454,1,0.5299972839513071,1,0.5253470633000084,0,0.5353702244972269,1,0.5,1,0.5289263129234314,1,0.5199381517097043,1,0.5157018482575002,1,0.5178199999849825
2017-11-26IL-Chicago,1,0.5051795683471372,1,0.5227272727272727,1,0.5251111764677138,0,0.5015367071207384,1,0.5634934712868991,1,0.5,1,0.5296525359153748,1,0.5192569205078845,1,0.5200758078184723,1,0.5196663641586609
2017-11-26Jacksonville,0,0.520256639590864,1,0.5,1,0.5158509680981064,0,0.5219348276237041,1,0.5136906278373637,1,0.5,0,0.5154719054698944,0,0.5060253005032542,0,0.5042854705855565,0,0.5051553855461217
2017-11-26Jksnville_St,0,0.5013538146271455,1,0.5113636363636364,1,0.5030913986365483,0,0.5213317099974528,1,0.5185086803921358,1,0.5,1,0.5216726064682007,1,0.5051251771165,1,0.5043423964205456,1,0.5047337867668596
2017-11-26Kentucky,1,0.5079468387943049,1,0.5454545454545454,0,0.5029903679132417,1,0.5199597970309483,1,0.5859472286581647,1,0.5,1,0.5314376354217529,1,0.5247186595357746,1,0.5266092379686429,1,0.525663948749159
2017-11-26La_Salle,0,0.504905329300926,1,0.5340909090909091,0,0.5044768217980179,0,0.5017659518407813,1,0.5371134986846796,1,0.5,0,0.5116876661777496,1,0.5054419881211419,1,0.5072806773551716,1,0.5063613327385686
2017-11-26Lg_Beach_St,0,0.5018344645139985,1,0.5113636363636364,0,0.5049014184791933,0,0.500409143365391,1,0.5551244490869399,1,0.5,1,0.5100724697113037,1,0.5071880405487128,1,0.5093616944744142,1,0.5082748675090252
2017-11-26Marist,0,0.5162117960994679,1,0.5454545454545454,0,0.5158033339980409,0,0.5278882116877222,0,0.5477652631072462,0,0.5109020714006229,0,0.5165775120258331,0,0.5079142593989682,0,0.5109883047077465,0,0.509451282048433
2017-11-26Miami_(OH),0,0.5123367426475243,0,0.5113636363636364,0,0.505117725101327,1,0.51675520078191,1,0.5261669146434125,1,0.5,1,0.5034287571907043,0,0.500525773021081,1,0.5018748063703123,1,0.5006745167222069
2017-11-26Michigan,0,0.5097174644106659,0,0.5227272727272727,0,0.5002057967442155,0,0.5175763123010548,0,0.5100673056940045,0,0.5125239242974348,0,0.5054260194301605,0,0.5112461371936863,0,0.5115412326857623,0,0.5113936849411879
2017-11-26Michigan_St,0,0.5037281960919532,0,0.625,0,0.5116704886500045,1,0.5058837544782866,0,0.5273368798461437,0,0.5059328058568491,0,0.5140484869480133,0,0.5307926876558983,0,0.5284031377279652,0,0.5295979126960121
2017-11-26Miss_State,0,0.5007199917842161,1,0.5,0,0.5030264036851109,0,0.5192709660940269,0,0.5417785857755038,0,0.506518588049289,0,0.5016565024852753,0,0.5070978580224611,0,0.5098490451941352,0,0.5084734516063371
2017-11-26Missouri,0,0.5095303992772939,0,0.5113636363636364,1,0.5062353750792861,1,0.5122279600221501,0,0.5095757210829417,1,0.5,1,0.5204986929893494,1,0.5014730111732375,1,0.5009235339791664,1,0.5011982725742994
2017-11-26Montana_St,0,0.5207387541963191,1,0.5454545454545454,0,0.5160333312160503,0,0.5033899744208228,0,0.503450350535354,1,0.5,0,0.5401766002178192,0,0.5057181231649406,0,0.5041125029454355,0,0.5049153130509694
2017-11-26N_Carolina,0,0.5101937716844884,0,0.6022727272727273,0,0.505311960336366,1,0.5135521396659283,0,0.5080293531163735,1,0.5,0,0.5087110102176666,0,0.5228061493086623,0,0.5195273105919236,0,0.5211667299548137
2017-11-26N_Colorado,0,0.5051850893025911,0,0.5340909090909091,1,0.5104329103359629,1,0.5251952449098772,0,0.5207763235579255,1,0.5,1,0.5155416131019592,0,0.501578905957536,0,0.5018608674780234,0,0.5017198867200034
2017-11-26Navy,0,0.5099323109943995,0,0.5568181818181818,1,0.5030547457395219,0,0.5121235078963493,0,0.5055249767872492,1,0.5,0,0.5125020146369934,0,0.5165363004237479,0,0.514684623168513,0,0.5156104617987195
2017-11-26Nebraska,1,0.5009571452997946,0,0.5340909090909091,0,0.512587692060128,1,0.519092725890497,1,0.5333785687005604,0,0.5054292065818737,1,0.5027996897697449,0,0.5031497251775435,0,0.5005614831968725,0,0.5018556041903157
2017-11-26Ohio_State,0,0.5195022008271201,0,0.5909090909090909,0,0.5141817014106106,0,0.5212845749394069,0,0.5239344510685329,0,0.512312302310405,0,0.5421052575111389,0,0.5364691290070084,0,0.5335929130417627,0,0.5350310210265106
2017-11-26Oklahoma,0,0.5152068308148046,0,0.5454545454545454,1,0.505355097066358,1,0.5347236620634128,1,0.5165692641277485,1,0.5086381155789116,1,0.509770393371582,0,0.5026553214578748,1,0.5006603186294891,0,0.5009975013683787
2017-11-26Oregon,0,0.5084167465926889,1,0.6363636363636364,1,0.5127563194166277,1,0.54095047537266,1,0.5256112533503052,1,0.5,0,0.505203902721405,1,0.5324943985096625,1,0.5318856999293705,1,0.5321900492242556
2017-11-26Oregon_St,0,0.5184693061632235,0,0.5113636363636364,1,0.5096005781453091,0,0.5236135724474443,0,0.5535325582719148,0,0.5095577202307724,0,0.519040048122406,0,0.5156848085233738,0,0.5174947228208747,0,0.5165897656709452
2017-11-26Pacific,0,0.5279504895652914,1,0.5795454545454546,0,0.5173383486121216,0,0.5411184735215528,0,0.5419732422997179,0,0.5068742246623988,0,0.5311237871646881,0,0.5074044737804932,0,0.5098610905916977,0,0.5086327821793376
2017-11-26Portland,0,0.5002912649381006,1,0.5681818181818182,1,0.5072827548677357,0,0.5023601318289268,0,0.5056588723855091,1,0.5,1,0.5208927392959595,1,0.5171465063821394,1,0.5141103382269945,1,0.5156284223068357
2017-11-26Portland_St,0,0.5163612374759756,0,0.5227272727272727,0,0.5298752195247778,1,0.5854417527966337,0,0.5240305756464423,1,0.5094713574009244,1,0.5054137706756592,0,0.5013265920342285,1,0.5010326628599581,0,0.5001469645361916
2017-11-26S_Florida,1,0.5016962089222707,1,0.5568181818181818,1,0.509336174617318,0,0.508621684018913,0,0.5328050140207726,0,0.5073746160413168,1,0.5022567510604858,1,0.5087299789450778,1,0.5048474744872529,1,0.5067887267197829
2017-11-26S_Mississippi,1,0.5008025151409755,0,0.5340909090909091,1,0.5131877027063327,1,0.515030037059182,0,0.5085620214007847,1,0.5,1,0.5121319293975829,0,0.5009680508320759,0,0.5009707655678908,0,0.5009694082024856
2017-11-26Sac_State,1,0.5037837807633634,0,0.5454545454545454,1,0.5229756735226487,0,0.5059234971875581,1,0.5104994881429187,1,0.5,1,0.5252838134765625,1,0.5001653720780015,1,0.5001275574741237,1,0.5001464647710412
2017-11-26San_Diego_St,0,0.5066965476932715,1,0.5454545454545454,0,0.5008032181655904,1,0.5322681734750315,1,0.5478008813948378,1,0.5,0,0.5253165364265442,1,0.51040048918215,1,0.5139376862375853,1,0.5121690877107214
2017-11-26South_Dakota,0,0.508226890506256,1,0.5795454545454546,0,0.5083428479185517,1,0.5571962774773975,0,0.5052700884331365,1,0.5,0,0.5037430822849274,1,0.5184315877244838,1,0.5180660276749346,1,0.5182488077041429
2017-11-26St_Fran_(NY),0,0.5177504781718868,0,0.5568181818181818,0,0.5117984964263811,0,0.5363879309972897,0,0.5084938500168434,0,0.5072286764039278,0,0.5247382223606111,0,0.5263418523264655,0,0.5244892114518451,0,0.5254155318909937
2017-11-26St_Johns,0,0.5000623493600531,1,0.5,0,0.5066936402994011,1,0.508780312253891,0,0.5506375895904535,1,0.5,1,0.5026759505271912,0,0.5033677728432809,0,0.5058377904464598,0,0.5046027816421408
2017-11-26St_Josephs,0,0.5012012752676065,1,0.5795454545454546,1,0.521836496993259,1,0.5025556334651328,1,0.5221595565113735,1,0.5,1,0.5199722051620483,1,0.5239188615080214,1,0.522101646274003,1,0.523010253891731
2017-11-26St_Marys,0,0.5077999537913297,1,0.5795454545454546,0,0.5085313886470942,0,0.5722205565247109,0,0.5200402128030581,0,0.5143434384061805,0,0.5139763951301575,0,0.501897791131037,0,0.5060706493621573,0,0.5039842202415997
2017-11-26Stanford,0,0.5119838181399208,1,0.6022727272727273,1,0.5103565451270804,1,0.5654547948605392,0,0.5244163750525732,1,0.5,0,0.5220867991447449,1,0.5210061000820562,1,0.5201767145607747,1,0.5205914073277373
2017-11-26Temple,0,0.5090279593018633,0,0.5454545454545454,0,0.5038108117235318,0,0.5007791088260514,0,0.5082554422787009,1,0.5,0,0.5017479658126831,0,0.5120360849358548,0,0.5108533903224765,0,0.511444737631199
2017-11-26Texas,1,0.5030937740853804,1,0.5113636363636364,0,0.5064747837185928,0,0.5049563025300597,1,0.5643866776855969,1,0.5,1,0.5181698799133301,1,0.5095353873514712,1,0.5114929500728072,1,0.510514168709058
2017-11-26Texas_A&M,0,0.5127777370284481,1,0.5113636363636364,0,0.5078162549426569,1,0.5156161930112287,1,0.5001758369289601,1,0.5,0,0.5061074495315552,0,0.500586679136688,1,0.5004027471775918,0,0.5000919659289316
2017-11-26Tulane,0,0.5126922421832727,1,0.5227272727272727,1,0.5130834771063812,1,0.5131588500411709,0,0.5063231534234518,1,0.5,0,0.5004961788654327,1,0.5049185366248845,1,0.5048098374911731,1,0.5048641870582173
2017-11-26UCLA,0,0.5108103524665826,0,0.5795454545454546,0,0.5166253076491871,1,0.5222287964306195,0,0.5243857813506931,0,0.5059769364347481,0,0.5047157704830171,0,0.5202184053536452,0,0.5185236806257607,0,0.5193710429922332
2017-11-26UC_Davis,0,0.5094505400077293,1,0.5113636363636364,1,0.5036942897703671,1,0.5300515541588964,1,0.5255403884385729,1,0.5,1,0.5041725039482117,1,0.5074236747790358,1,0.5092907867455392,1,0.5083572307607127
2017-11-26UC_Irvine,0,0.5176571108895822,0,0.5227272727272727,0,0.5090236396041725,1,0.5366685643172525,1,0.5238855318829156,1,0.5052708582974207,1,0.5087676048278809,0,0.5005666813748941,1,0.5027086273121799,1,0.5010709730157057
2017-11-26UC_Riverside,0,0.5118852857049785,1,0.5227272727272727,1,0.5342124166533445,1,0.5056556926284899,1,0.5197281356227238,1,0.5,1,0.5038271546363831,1,0.5100970048575622,1,0.5107487561441387,1,0.510422880498504
2017-11-26USC,0,0.5072746828921517,1,0.5568181818181818,0,0.5096682262662855,0,0.5166725010851654,0,0.5288247421036341,0,0.5067762807028992,0,0.5195097625255585,0,0.5004417106260779,0,0.5026775442392921,0,0.5015596274276466
2017-11-26W_Virginia,0,0.5046796598061719,0,0.5227272727272727,0,0.5017658745021765,1,0.5113495131944819,1,0.5211358791304165,1,0.5,0,0.5031578838825226,0,0.5030115269617272,0,0.5007624381643815,0,0.5018869825652353
2017-11-26Wash_State,0,0.5115908571553238,0,0.5113636363636364,0,0.5133313639567605,1,0.5375627597969219,1,0.5629832181272261,1,0.5,0,0.5248302817344666,0,0.5013148927339256,1,0.5047885814468792,1,0.501736844404088
2017-11-26Washington,0,0.5027548731428446,1,0.5227272727272727,0,0.5027682745929879,1,0.5599908140331449,1,0.5326928270452532,1,0.5069715725724177,1,0.5024772882461548,1,0.5144801957210072,1,0.5172739009652767,1,0.5158770483428691
2017-11-26Wright_State,0,0.5149897365917878,1,0.5113636363636364,1,0.5034617638549104,1,0.5388667025082599,0,0.5284071823457055,1,0.5,1,0.5000206232070923,1,0.5024629113497142,1,0.5022085533088878,1,0.502335732330366
2017-11-26Youngs_St,0,0.5101755920998329,0,0.5795454545454546,0,0.5191896363855972,1,0.5452183381455176,1,0.5394380020059097,1,0.5,0,0.5205083787441254,0,0.5150278888150617,0,0.5085263079884517,0,0.5117770984062298
2017-11-27Cornell,0,0.5170585795282441,0,0.5681818181818182,0,0.5253525721334422,0,0.5054358528500764,1,0.5361588241263472,1,0.5,0,0.5208160281181335,0,0.5217244054744752,0,0.5163840994217505,0,0.5190542524518744
2017-11-27Delaware,0,0.5182180460448108,1,0.5568181818181818,0,0.5040990153939697,0,0.5184369945593766,0,0.5332076145096256,0,0.5082551505588236,0,0.5243594944477081,0,0.5032801625387091,0,0.5051808736066606,0,0.5042305180680844
2017-11-27Duquesne,0,0.5134040782838929,1,0.6022727272727273,1,0.5016763399194187,1,0.5000315661265086,1,0.5068877877526277,0,0.5082056003504779,0,0.5312886834144592,1,0.5113476787848126,1,0.5108579416708381,1,0.5111028102329948
2017-11-27E_Illinois,0,0.5277654790605527,1,0.5113636363636364,0,0.500697770653064,1,0.5170038794810773,0,0.5388553923695844,1,0.5,0,0.5319548845291138,0,0.5100038089004779,0,0.5091399293465154,0,0.5095718691207414
2017-11-27Florida_Intl,0,0.5030515981502074,1,0.5454545454545454,1,0.50634062331348,1,0.5223314660970583,1,0.533176529938617,1,0.5,0,0.506025493144989,1,0.5133134304993454,1,0.5147541492394984,1,0.5140337898698675
2017-11-27Marquette,0,0.5239995752317819,0,0.5568181818181818,0,0.51452217356621,1,0.5071127817537124,1,0.5195336188678653,0,0.5093501168776331,0,0.5217506587505341,0,0.5199506941574937,0,0.5156837053507879,0,0.5178171997578123
2017-11-27Maryland,0,0.5093392659384867,1,0.5454545454545454,0,0.5087916247337008,0,0.5245118297934496,0,0.5232405196756503,0,0.5076774901290251,0,0.5073861479759216,0,0.5012722400910751,0,0.5036523563071739,0,0.5024622981957317
2017-11-27Oakland,0,0.5034308453213561,0,0.5909090909090909,0,0.5038106750005777,1,0.505583234246976,1,0.5101079470043572,1,0.5,1,0.5147325396537781,0,0.514401898804601,0,0.5120709386999872,0,0.5132364187580625
2017-11-27Oral_Roberts,1,0.5014551980802466,0,0.6022727272727273,0,0.5128074374436888,1,0.5149810427563652,1,0.5195031547391594,1,0.5,0,0.5001761317253113,0,0.5178025929597805,0,0.513950957179864,0,0.5158767750751891
2017-11-27S_Carolina,0,0.5052740643772444,0,0.5113636363636364,0,0.5082168435486887,1,0.5258271725535892,1,0.5338744844749556,1,0.5,0,0.5077007412910461,1,0.5000565755991561,1,0.5032846847100683,1,0.5016706301528825
2017-11-27Syracuse,0,0.5030759514661334,1,0.5340909090909091,1,0.5286160009485742,0,0.5339419124900364,1,0.5283957550092913,0,0.5144788376567095,0,0.5124247074127197,1,0.5046664208495125,1,0.5043091552178087,1,0.5044877880322581
2017-11-27Yale,0,0.5194517374547285,1,0.5227272727272727,0,0.5035308152599192,0,0.5430466377754841,0,0.5342049792978186,1,0.5,0,0.5077333748340607,0,0.5093596338798203,0,0.5113225186211351,0,0.5103410762480405
