idx,raw_lightgbc_prediction,raw_lightgbc_confidence,raw_log_prediction,raw_log_confidence,raw_linsvc_prediction,raw_linsvc_confidence,raw_knn_prediction,raw_knn_confidence,+pts_log_prediction,+pts_log_confidence,raw_keras_prediction,raw_keras_confidence,accuracy_voter_prediction,accuracy_voter_confidence,loss_voter_prediction,loss_voter_confidence,combined_voter_prediction,combined_voter_confidence
2017-12-01Illinois,0,0.5845106890869776,0,0.602036119299902,0,0.6247165313920351,0,0.5963855421686747,0,0.5978774856352762,0,0.6203470528125763,0,0.6024887250933972,0,0.601626747308134,0,0.6020577361427804
2017-12-01La_Salle,0,0.5395122734927275,0,0.5531502129679122,0,0.5450097562418217,0,0.536144578313253,0,0.6225196956354604,0,0.5877655744552612,0,0.5493916435064388,0,0.5529516142093083,0,0.551171628799365
2017-12-01Manhattan,1,0.55625870775991,1,0.5485509599962303,1,0.5786226260717066,1,0.6385542168674698,0,0.7322139488628903,1,0.5566143393516539,1,0.5512053296218125,1,0.5401176758917767,1,0.545661502717096
2017-12-01Marist,0,0.671655501267535,0,0.6428274537859521,0,0.6599344609376856,0,0.6385542168674698,1,0.6738986702856223,0,0.6706192493438721,0,0.6370218561827106,0,0.6175546185072203,0,0.6272882372959329
2017-12-01Maryland,0,0.5368457476630855,1,0.5065131890626966,1,0.5129884571507211,1,0.5120481927710844,0,0.5737828963055489,0,0.5158874094486237,0,0.5084132696533046,0,0.5110602473501527,0,0.5097367584458734
2017-12-01N_Carolina,1,0.9014009956016704,1,0.903963126065073,1,0.8997755952451898,1,0.8975903614457831,1,0.9591857023833664,1,0.8876743912696838,1,0.9046842616921462,1,0.9075706899237933,1,0.9061274757147312
2017-12-01Northwestern,1,0.6882658739358789,1,0.660012857073272,1,0.6627682228069036,1,0.5963855421686747,1,0.5299529358484585,1,0.6742446422576904,1,0.6553730529491749,1,0.6429004793599548,1,0.6491367660937917
2017-12-01Oregon,1,0.8168487577690564,1,0.8157302236697637,1,0.8188095212222126,1,0.8072289156626506,1,0.8321739009828768,1,0.8192165493965149,1,0.8170704174563741,1,0.8172488483359887,1,0.8171596328138843
2017-12-01Pittsburgh,1,0.7067606638615828,1,0.7162099050680459,1,0.7183558427416112,1,0.6566265060240963,1,0.6407782810504538,1,0.7313480377197266,1,0.7040556076448468,1,0.6963161623744114,1,0.7001858849423596
2017-12-01Purdue,0,0.5011783063436176,1,0.526032675677153,1,0.5,0,0.5060240963855421,0,0.5051786285362883,1,0.5464656352996826,1,0.5060792944516008,1,0.5044056755785669,1,0.5052424849641001
2017-12-01Towson,1,0.586648591196497,1,0.5795678517303583,1,0.5531294157886371,1,0.5,1,0.5418124296205697,1,0.5977987051010132,1,0.5645779487170186,1,0.5581542340809763,1,0.5613660913412525
2017-12-02AR_Lit_Rock,1,0.8379289648919696,1,0.8163590433932301,1,0.8137232367139671,1,0.8253012048192772,1,0.7842500542152248,1,0.8218543529510498,1,0.8208381746925942,1,0.818939193686415,1,0.8198886841082638
2017-12-02Air_Force,0,0.6506916909955949,0,0.6372288493588528,0,0.6498558650759468,0,0.6024096385542169,0,0.6508415395744878,0,0.660887748003006,0,0.6421544064375752,0,0.6395958345178508,0,0.6408751204132677
2017-12-02Akron,0,0.5533090925229804,0,0.5874556783532402,0,0.5970141737230589,0,0.5963855421686747,1,0.670276615867031,0,0.5970699191093445,0,0.5660063944606757,0,0.5533658447338081,0,0.5596861195535683
2017-12-02App_State,1,0.7724698261876404,1,0.7593066171401467,1,0.7549949476855895,1,0.6987951807228916,1,0.7988804284784261,1,0.7737367153167725,1,0.7585376086490558,1,0.7564449618519495,1,0.7574912851717197
2017-12-02Arizona,1,0.5712893220028292,1,0.5854923383258387,1,0.564937284559564,1,0.5421686746987951,1,0.6180914300706403,1,0.6190103888511658,1,0.5734954777089535,1,0.5738624803608234,1,0.5736789789743917
2017-12-02Arizona_St,1,0.8800357056962342,1,0.8566965525188459,1,0.8565262877762087,1,0.8132530120481928,1,0.9388856014427512,1,0.8536458611488342,1,0.8641209475456197,1,0.8649136593269625,1,0.8645173033453365
2017-12-02Arkansas,1,0.6315987982203051,1,0.5571005249475763,1,0.5357902245548365,1,0.5903614457831325,1,0.5279578558971424,1,0.589017391204834,1,0.5741788883211985,1,0.5727649138457541,1,0.573471901024433
2017-12-02BYU,0,0.6468574969380978,0,0.6199733976902964,0,0.6204199741496408,0,0.6265060240963856,0,0.5751414630394839,0,0.6405227482318878,0,0.6258777448550606,0,0.6227923069904983,0,0.6243350258617019
2017-12-02Ball_State,1,0.6085830964351492,1,0.6810692193935872,1,0.7013700537623514,1,0.608433734939759,1,0.7829560653783666,1,0.7058328986167908,1,0.6648375664682106,1,0.6676449094476903,1,0.6662412378893886
2017-12-02Baylor,0,0.5765130635375046,0,0.5989000745953916,0,0.5822317446112526,0,0.5662650602409639,0,0.6319836530548548,0,0.6398708522319794,0,0.5866475883367475,0,0.5878898512524624,0,0.5872687197333467
2017-12-02Belmont,1,0.8357178063250551,1,0.8038099718778092,1,0.8054284594395501,1,0.7168674698795181,1,0.8626323774968839,1,0.8059826493263245,1,0.8087537919463963,1,0.8050318869280052,1,0.8068928393523642
2017-12-02Buffalo,1,0.5465504315079376,1,0.5268682338190824,1,0.5429374666487999,1,0.572289156626506,1,0.5000253121139899,1,0.5250221490859985,1,0.5397388990134446,1,0.5397994056704399,1,0.5397691522904169
2017-12-02Butler,1,0.8617621098818885,1,0.8990945325058135,1,0.8948000798978786,1,0.8554216867469879,1,0.8365385276274213,1,0.8824270367622375,1,0.8793261692606678,1,0.8746658988232264,1,0.8769960339568174
2017-12-02Cal_Poly,1,0.7660213457741709,1,0.7504753003673048,1,0.7514912664915088,1,0.7469879518072289,1,0.7797648063300857,1,0.7712860107421875,1,0.7566422743715984,1,0.7573827310452558,1,0.7570125026311886
2017-12-02California,0,0.5920858088481813,0,0.5865520449495829,0,0.5731598941353723,1,0.5421686746987951,0,0.5115023798860574,0,0.6316728889942169,0,0.5679347003108328,0,0.5557868681774879,0,0.5618607841883113
2017-12-02Canisius,1,0.7000132269336674,1,0.7467283155946907,1,0.755307279211057,1,0.7409638554216867,1,0.7052623514248821,1,0.7754796147346497,1,0.7326198258910497,1,0.7314095157280682,1,0.7320146707397241
